1.000335 0.004187 0.0
0.990594 0.009668 0.0
0.980834 0.015076 0.0
0.971054 0.020412 0.0
0.961256 0.025678 0.0
0.951439 0.030874 0.0
0.941605 0.036002 0.0
0.931752 0.041061 0.0
0.921882 0.046054 0.0
0.911995 0.050981 0.0
0.902091 0.055842 0.0
0.892170 0.060638 0.0
0.882233 0.065371 0.0
0.872280 0.070040 0.0
0.862311 0.074646 0.0
0.852327 0.079189 0.0
0.842327 0.083670 0.0
0.832312 0.088090 0.0
0.822282 0.092447 0.0
0.812238 0.096744 0.0
0.802179 0.100979 0.0
0.792106 0.105153 0.0
0.782019 0.109265 0.0
0.771919 0.113317 0.0
0.761805 0.117307 0.0
0.751677 0.121236 0.0
0.741537 0.125103 0.0
0.731383 0.128908 0.0
0.721217 0.132650 0.0
0.711039 0.136330 0.0
0.700848 0.139946 0.0
0.690645 0.143498 0.0
0.680430 0.146986 0.0
0.670203 0.150408 0.0
0.659966 0.153765 0.0
0.649717 0.157054 0.0
0.639457 0.160275 0.0
0.629186 0.163427 0.0
0.618905 0.166510 0.0
0.608613 0.169521 0.0
0.598312 0.172459 0.0
0.588000 0.175324 0.0
0.577680 0.178114 0.0
0.567350 0.180826 0.0
0.557011 0.183461 0.0
0.546663 0.186015 0.0
0.536307 0.188487 0.0
0.525943 0.190876 0.0
0.515571 0.193179 0.0
0.505192 0.195394 0.0
0.494806 0.197519 0.0
0.484413 0.199551 0.0
0.474014 0.201489 0.0
0.463609 0.203329 0.0
0.453198 0.205069 0.0
0.442783 0.206706 0.0
0.432362 0.208238 0.0
0.421938 0.209660 0.0
0.411510 0.210970 0.0
0.401079 0.212164 0.0
0.390645 0.213239 0.0
0.380209 0.214191 0.0
0.369772 0.215016 0.0
0.359334 0.215710 0.0
0.348896 0.216268 0.0
0.338458 0.216685 0.0
0.328022 0.216957 0.0
0.317588 0.217079 0.0
0.307156 0.217044 0.0
0.296729 0.216847 0.0
0.286306 0.216481 0.0
0.275889 0.215941 0.0
0.265478 0.215218 0.0
0.255075 0.214305 0.0
0.244682 0.213193 0.0
0.234298 0.211874 0.0
0.223926 0.210338 0.0
0.213567 0.208574 0.0
0.203222 0.206570 0.0
0.192894 0.204314 0.0
0.182584 0.201792 0.0
0.172294 0.198987 0.0
0.162026 0.195882 0.0
0.151783 0.192457 0.0
0.141568 0.188690 0.0
0.131383 0.184553 0.0
0.121232 0.180016 0.0
0.111120 0.175042 0.0
0.101051 0.169589 0.0
0.091030 0.163604 0.0
0.081064 0.157020 0.0
0.071163 0.149753 0.0
0.061336 0.141693 0.0
0.051598 0.132690 0.0
0.041969 0.122527 0.0
0.032479 0.110876 0.0
0.023176 0.097184 0.0
0.014153 0.080377 0.0
0.005642 0.057688 0.0
0.000000 0.000000 0.0
0.014560 -0.056088 0.0
0.026251 -0.077210 0.0
0.037430 -0.092483 0.0
0.048329 -0.104673 0.0
0.059041 -0.114855 0.0
0.069614 -0.123581 0.0
0.080078 -0.131180 0.0
0.090454 -0.137869 0.0
0.100754 -0.143797 0.0
0.110991 -0.149075 0.0
0.121172 -0.153787 0.0
0.131304 -0.157999 0.0
0.141394 -0.161764 0.0
0.151445 -0.165126 0.0
0.161463 -0.168120 0.0
0.171449 -0.170778 0.0
0.181408 -0.173125 0.0
0.191343 -0.175185 0.0
0.201255 -0.176978 0.0
0.211146 -0.178521 0.0
0.221020 -0.179830 0.0
0.230878 -0.180919 0.0
0.240721 -0.181802 0.0
0.250551 -0.182489 0.0
0.260369 -0.182992 0.0
0.270177 -0.183320 0.0
0.279976 -0.183482 0.0
0.289768 -0.183487 0.0
0.299553 -0.183342 0.0
0.309332 -0.183054 0.0
0.319106 -0.182631 0.0
0.328877 -0.182078 0.0
0.338645 -0.181402 0.0
0.348411 -0.180607 0.0
0.358175 -0.179700 0.0
0.367939 -0.178685 0.0
0.377703 -0.177567 0.0
0.387468 -0.176350 0.0
0.397234 -0.175039 0.0
0.407002 -0.173638 0.0
0.416773 -0.172149 0.0
0.426547 -0.170578 0.0
0.436325 -0.168927 0.0
0.446106 -0.167200 0.0
0.455893 -0.165400 0.0
0.465684 -0.163529 0.0
0.475481 -0.161591 0.0
0.485284 -0.159588 0.0
0.495093 -0.157523 0.0
0.504909 -0.155398 0.0
0.514732 -0.153215 0.0
0.524562 -0.150978 0.0
0.534400 -0.148687 0.0
0.544246 -0.146346 0.0
0.554100 -0.143955 0.0
0.563963 -0.141516 0.0
0.573835 -0.139032 0.0
0.583717 -0.136504 0.0
0.593607 -0.133933 0.0
0.603508 -0.131321 0.0
0.613419 -0.128669 0.0
0.623339 -0.125978 0.0
0.633271 -0.123250 0.0
0.643213 -0.120486 0.0
0.653166 -0.117687 0.0
0.663130 -0.114853 0.0
0.673105 -0.111985 0.0
0.683093 -0.109085 0.0
0.693092 -0.106153 0.0
0.703103 -0.103190 0.0
0.713126 -0.100196 0.0
0.723162 -0.097172 0.0
0.733211 -0.094118 0.0
0.743272 -0.091035 0.0
0.753347 -0.087922 0.0
0.763435 -0.084781 0.0
0.773536 -0.081611 0.0
0.783651 -0.078413 0.0
0.793780 -0.075186 0.0
0.803924 -0.071930 0.0
0.814081 -0.068646 0.0
0.824254 -0.065333 0.0
0.834441 -0.061991 0.0
0.844643 -0.058620 0.0
0.854860 -0.055219 0.0
0.865094 -0.051789 0.0
0.875342 -0.048328 0.0
0.885607 -0.044836 0.0
0.895889 -0.041313 0.0
0.906187 -0.037758 0.0
0.916502 -0.034169 0.0
0.926834 -0.030548 0.0
0.937183 -0.026892 0.0
0.947550 -0.023201 0.0
0.957936 -0.019474 0.0
0.968340 -0.015711 0.0
0.978762 -0.011909 0.0
0.989204 -0.008068 0.0
0.999665 -0.004187 0.0
